Unique_vin;condition;year;make;model;trim;body;transmission;state;odometer;color;interior;seller;mmr;sellingprice;sale_time;Day_of_week;sale_date;Price_category;mileage_category;Car_type
jn1cv6ek8dm900321;45;2013;Infiniti;G Coupe;G37 Sport;G Coupe;automatic;ca;21126;black;beige;nissan infiniti lt;25100;26500;12:30:00;Thu;Dec 18 2014;cheap;low_mileage;new
km8srdhf0du002596;5;2013;Hyundai;Santa Fe;Limited;SUV;automatic;ca;14974;white;gray;hyundai buybacks;28300;27000;12:00:00;Tue;Dec 16 2014;cheap;low_mileage;new
5npdh4ae8dh348469;44;2013;Hyundai;Elantra;GLS;Sedan;automatic;ca;39935;silver;gray;enterprise vehicle exchange/orange;11250;11000;12:30:00;Wed;Dec 17 2014;cheap;low_mileage;new
5xyztdlb9dg057378;48;2013;Hyundai;Santa Fe;Sport;SUV;automatic;ca;20663;gray;gray;hyundai motor america/co car;19500;19200;12:00:00;Tue;Dec 16 2014;cheap;low_mileage;new
jn1cv6ap2dm714887;43;2013;Infiniti;G Sedan;G37 Journey;G Sedan;automatic;ca;16154;gray;black;nissan infiniti lt;23700;22750;12:30:00;Thu;Dec 18 2014;cheap;low_mileage;new
jn1cv6apxdm712403;37;2013;Infiniti;G Sedan;G37 Journey;G Sedan;automatic;ca;22165;black;beige;nissan infiniti lt;23000;22750;12:30:00;Thu;Dec 18 2014;cheap;low_mileage;new
jn1cv6ap9dm719505;41;2013;Infiniti;G Sedan;G37 Journey;G Sedan;automatic;ca;15562;gray;black;nissan infiniti lt;23800;24500;12:30:00;Thu;Dec 18 2014;cheap;low_mileage;new
jn1cv6ap8dm711170;44;2013;Infiniti;G Sedan;G37 Journey;G Sedan;automatic;ca;22021;black;black;nissan infiniti lt;23000;22000;12:30:00;Thu;Dec 18 2014;cheap;low_mileage;new
jn1cv6ap9dm715258;26;2013;Infiniti;G Sedan;G37 Journey;G Sedan;automatic;ca;14264;white;tan;nissan infiniti lt;23900;20750;12:30:00;Tue;Dec 23 2014;cheap;low_mileage;new
jn1cv6ap1dm300757;43;2013;Infiniti;G Sedan;G37 Journey;G Sedan;automatic;ca;17232;white;—;nissan infiniti lt;23600;24500;12:30:00;Thu;Dec 18 2014;cheap;low_mileage;new
jn1cv6ap7dm713816;47;2013;Infiniti;G Sedan;G37 Journey;G Sedan;automatic;ca;25635;white;beige;nissan infiniti lt;22600;26500;12:30:00;Thu;Dec 18 2014;cheap;low_mileage;new
5npeb4acxdh752037;37;2013;Hyundai;Sonata;GLS;Sedan;automatic;ca;39062;blue;gray;avis corporation;12000;12200;11:30:00;Thu;Dec 18 2014;cheap;low_mileage;new
kmhcu5ae3du079747;46;2013;Hyundai;Accent;SE;Hatchback;automatic;ca;27387;silver;black;hyundai motor america/co car;9950;11400;12:00:00;Tue;Dec 16 2014;cheap;low_mileage;new
jn1cv6ek2dm922699;41;2013;Infiniti;G Coupe;G37 Sport;G Coupe;automatic;ca;13002;—;black;nissan infiniti lt;26100;26500;12:30:00;Thu;Dec 18 2014;cheap;low_mileage;new
jn1cv6ap1dm711334;42;2013;Infiniti;G Sedan;G37 Journey;G Sedan;automatic;ca;25016;white;black;nissan infiniti lt;22700;24750;12:30:00;Thu;Dec 18 2014;cheap;low_mileage;new
jthbk1gg1d2049728;38;2013;Lexus;ES 350;Base;Sedan;automatic;ca;24478;gray;black;mercedes benz of temecula;28900;27750;12:00:00;Thu;Dec 18 2014;cheap;low_mileage;new
1n4al3ap0dn511313;35;2013;Nissan;Altima;2.5;Sedan;automatic;ca;38688;red;black;avis corporation;12850;13500;12:30:00;Tue;Dec 16 2014;cheap;low_mileage;new
wmwsu3c59dt548117;35;2013;MINI;Cooper;Base;Hatchback;automatic;ca;36000;green;black;avis rac/san leandro;12750;13700;12:30:00;Wed;Dec 17 2014;cheap;low_mileage;new
wddgj4hbxdf943918;35;2013;Mercedes-Benz;C-Class;C250;Coupe;automatic;ca;10782;gray;black;mercedes-benz financial services;26000;26000;04:30:00;Thu;Jan 15 2015;cheap;low_mileage;new
wdcgg5hb6df956724;34;2013;Mercedes-Benz;GLK-Class;GLK350;SUV;automatic;ca;21052;gray;black;mercedes-benz usa;29500;25500;12:00:00;Thu;Dec 18 2014;cheap;low_mileage;new
knaft4a26d5682378;2;2013;Kia;Forte;LX;Sedan;automatic;ca;81410;black;gray;kia motors finance;6775;2700;12:00:00;Tue;Jan 13 2015;cheap;medium_mileage;new
2lmdj8jk9dbl34528;43;2013;Lincoln;MKX;Base;SUV;automatic;ca;39459;burgundy;tan;avis rac/san leandro;24700;24500;12:30:00;Wed;Dec 17 2014;cheap;low_mileage;new
jn1cv6ar2dm752900;37;2013;Infiniti;G Sedan;G37x;G Sedan;automatic;ca;44723;black;—;the hertz corporation;20900;20401;12:30:00;Thu;Dec 18 2014;cheap;low_mileage;new
knaft4a2xd5718881;37;2013;Kia;Forte;LX;Sedan;automatic;ca;39081;white;beige;kia motors finance;8075;8500;12:30:00;Tue;Jan 13 2015;cheap;low_mileage;new
2t2bk1ba8dc191589;46;2013;Lexus;RX 350;Base;SUV;automatic;ca;21932;burgundy;black;desert auto trade;36200;37750;12:30:00;Tue;Dec 16 2014;medium;low_mileage;new
jthbk1gg3d2061489;36;2013;Lexus;ES 350;Base;Sedan;automatic;ca;20880;gray;beige;enterprise vehicle exchange/orange;29400;29300;12:30:00;Tue;Dec 16 2014;cheap;low_mileage;new
2t1bu4ee4dc089995;47;2013;Toyota;Corolla;S;Sedan;automatic;ca;19836;orange;black;consolidated asset recovery systems  inc.;13500;14100;12:30:00;Wed;Dec 17 2014;cheap;low_mileage;new
jtezu4bf8dk013024;37;2013;Toyota;FJ Cruiser;Base;SUV;automatic;ca;36431;black;black;avis rac/san leandro;25200;24200;04:30:00;Wed;Jan 14 2015;cheap;low_mileage;new
5yfbu4ee7dp143368;1;2013;Toyota;Corolla;LE;Sedan;automatic;ca;48744;—;gray;fox rent a car tra;10600;9500;12:00:00;Tue;Dec 16 2014;cheap;medium_mileage;new
jn8as5mt2dw525715;41;2013;Nissan;Rogue;S;SUV;null;ca;40924;—;black;nissan motor acceptance corporation;13200;13000;12:30:00;Tue;Dec 16 2014;cheap;low_mileage;new
wp1aa2a26dla06093;37;2013;Porsche;Cayenne;Base;SUV;automatic;ca;15746;gray;black;the hertz corporation;49300;46500;12:30:00;Tue;Dec 16 2014;medium;low_mileage;new
3n1cn7ap0dl867784;43;2013;Nissan;Versa;1.6 S Plus;Sedan;automatic;ca;26850;blue;black;a l financial corporation;10100;9500;12:30:00;Wed;Dec 17 2014;cheap;low_mileage;new
5tftx4cnxdx028456;45;2013;Toyota;Tacoma;Base;Access Cab;automatic;ca;31326;—;gray;ge fleet services for itself/servicer;16950;18500;12:00:00;Tue;Dec 16 2014;cheap;low_mileage;new
jn8az2kr3dt302814;37;2013;Nissan;Cube;1.8 SL;Wagon;automatic;ca;26505;blue;black;wells fargo dealer services;11850;12100;12:00:00;Thu;Dec 18 2014;cheap;low_mileage;new
1n4al3ap2dn433729;37;2013;Nissan;Altima;2.5;Sedan;automatic;ca;26221;—;black;nissan-infiniti lt;14200;15500;12:30:00;Tue;Dec 16 2014;cheap;low_mileage;new
wvwbp7an9de566450;1;2013;Volkswagen;CC;R-Line PZEV;Sedan;automatic;ca;24369;black;black;vw credit;16350;13100;12:00:00;Tue;Dec 16 2014;cheap;low_mileage;new
4t1bf1fk4du208401;null;2013;Toyota;Camry;SE;Sedan;automatic;ca;59291;black;—;jimmy vasser toyota;12550;13800;12:30:00;Wed;Dec 17 2014;cheap;medium_mileage;new
3tmlu4en7dm117820;43;2013;Toyota;Tacoma;V6;Double Cab;automatic;ca;36744;silver;gray;american road leasing inc;27200;26750;12:15:00;Wed;Jan 07 2015;cheap;low_mileage;new
jn8az1mw6dw303046;38;2013;Nissan;Murano;S;SUV;automatic;ca;23629;white;beige;advantage rent a car/hertz;22800;18900;12:30:00;Wed;Dec 17 2014;cheap;low_mileage;new
wbafr7c56cc809633;22;2012;BMW;5 Series;535i;Sedan;automatic;ca;28170;gray;black;financial services remarketing (lease);35100;47000;12:30:00;Thu;Dec 18 2014;medium;low_mileage;new
wbaun1c59cvh84475;44;2012;BMW;1 Series;128i;Convertible;automatic;ca;28509;blue;brown;financial services remarketing (lease);23300;22750;04:30:00;Thu;Jan 29 2015;cheap;low_mileage;new
wbadw7c56ce729432;48;2012;BMW;3 Series;328i;Convertible;automatic;ca;14910;gray;gray;financial services remarketing (lease);30700;31500;12:30:00;Thu;Dec 18 2014;medium;low_mileage;new
wbakb8c50cc964249;4;2012;null;null;null;null;automatic;ca;33155;gray;gray;financial services remarketing (lease);46100;45500;04:30:00;Thu;Jan 15 2015;medium;low_mileage;new
wbalz3c53cdl70302;34;2012;BMW;6 Series;650i;Convertible;automatic;ca;44067;black;—;financial services remarketing (lease);43000;42250;04:30:00;Thu;Jan 29 2015;medium;low_mileage;new
wbalz3c53cdl73376;37;2012;BMW;6 Series;650i;Convertible;automatic;ca;23496;white;black;financial services remarketing (lease);49800;51250;12:30:00;Thu;Dec 18 2014;medium;low_mileage;new
2c3cdxej5ch103303;37;2012;Dodge;Charger;SRT8;Sedan;automatic;ca;27842;black;black;high bid trading co inc;31600;34750;12:15:00;Wed;Dec 17 2014;medium;low_mileage;new
2c4rdgbgxcr138394;44;2012;Dodge;Grand Caravan;American Value Package;Minivan;automatic;ca;97805;silver;black;wheels exchange llc;7975;8900;12:30:00;Wed;Dec 17 2014;cheap;medium_mileage;new
2fmdk3g93cba04334;45;2012;Ford;Edge;SE;SUV;automatic;ca;30801;white;beige;ford motor credit company llc pd;15400;16600;12:00:00;Thu;Dec 18 2014;cheap;low_mileage;new
1g1pf5sc0c7375697;46;2012;Chevrolet;Cruze;1LT;Sedan;automatic;ca;36315;red;gray;ge fleet services for itself/servicer;10100;10400;12:30:00;Tue;Dec 23 2014;cheap;low_mileage;new
1fahp3h20cl470320;null;2012;Ford;Focus;SEL;Sedan;automatic;ca;38370;white;gray;kearny pearson kia;10600;10700;12:30:00;Wed;Dec 17 2014;cheap;low_mileage;new
1fmcu0eg0ckc81633;null;2012;Ford;Escape;Limited;SUV;null;ca;21072;black;—;carmax # 7159;17550;13400;12:30:00;Wed;Dec 17 2014;cheap;low_mileage;new
2fmdk3jc0cba70702;49;2012;Ford;Edge;SEL;SUV;automatic;ca;15339;blue;tan;ford motor credit company llc pd;21200;21100;12:00:00;Thu;Dec 18 2014;cheap;low_mileage;new
3fahp0jg6cr296274;38;2012;Ford;Fusion;SEL;Sedan;automatic;ca;75658;white;tan;dtg operations inc;8750;9200;11:30:00;Thu;Dec 18 2014;cheap;medium_mileage;new
km8ju3acxcu486909;4;2012;Hyundai;Tucson;GLS;SUV;automatic;ca;56451;gray;black;hyundai motor finance;13100;13400;12:00:00;Tue;Dec 16 2014;cheap;medium_mileage;new
5fnyf3h42cb032027;25;2012;Honda;Pilot;EX;SUV;automatic;ca;51201;gray;gray;california fleet inc;18900;17000;12:00:00;Thu;Dec 18 2014;cheap;medium_mileage;new
kmhdh4ae4cu324640;42;2012;Hyundai;Elantra;GLS;Sedan;automatic;ca;34411;black;beige;hyundai motor finance;10350;11600;12:00:00;Tue;Dec 16 2014;cheap;low_mileage;new
jn1dv6apxcm813007;41;2012;Infiniti;G Sedan;G25;G Sedan;automatic;ca;21493;white;black;nissan infiniti lt;19650;20250;12:30:00;Thu;Dec 18 2014;cheap;low_mileage;new
jn1dv6ap4cm812693;47;2012;Infiniti;G Sedan;G25;G Sedan;automatic;ca;14334;black;black;nissan infiniti lt;20400;20250;12:30:00;Thu;Dec 18 2014;cheap;low_mileage;new
1zvbp8ff1c5262211;null;2012;Ford;Mustang;GT;Convertible;null;ca;33956;gray;—;trade in solutions irvine;23000;21000;12:30:00;Tue;Dec 16 2014;cheap;low_mileage;new
2hgfb2f80ch320417;21;2012;Honda;Civic;EX;Sedan;automatic;ca;32403;gray;gray;ahfc/honda lease trust/hvt  inc. eot;12300;11500;12:00:00;Thu;Dec 18 2014;cheap;low_mileage;new
2hgfb2f5xch584427;26;2012;Honda;Civic;LX;Sedan;automatic;ca;21036;gray;gray;myrddin fleet services;11850;11300;12:30:00;Wed;Dec 17 2014;cheap;low_mileage;new
wmwsu3c57ct257016;37;2012;MINI;Cooper;Base;Hatchback;automatic;ca;23278;red;—;bmw mini financial services;14550;13000;12:30:00;Thu;Dec 18 2014;cheap;low_mileage;new
jthbf5c25c5169633;22;2012;Lexus;IS 250;Base;Sedan;automatic;ca;49618;gray;black;lexus financial services;21300;18800;12:30:00;Tue;Dec 23 2014;cheap;medium_mileage;new
sajwa1cb8clv28495;42;2012;Jaguar;XJ;Base;Sedan;automatic;ca;10743;silver;black;desert auto trade;41000;40750;12:30:00;Tue;Dec 16 2014;medium;low_mileage;new
jn1ey1ap8cm910589;44;2012;Infiniti;M;M35h;Sedan;automatic;ca;45538;white;gray;nissan infiniti lt;24700;29250;04:30:00;Thu;Jan 15 2015;cheap;medium_mileage;new
jn1cv6ap0cm620196;4;2012;Infiniti;G Sedan;G37 Journey;G Sedan;automatic;ca;31565;black;black;nissan infiniti lt;21600;21750;12:30:00;Thu;Dec 18 2014;cheap;low_mileage;new
wmwsu3c55ct261906;46;2012;MINI;Cooper;Base;Hatchback;automatic;ca;20149;green;—;bmw mini financial services;14800;14750;12:30:00;Thu;Dec 18 2014;cheap;low_mileage;new
jn1cv6ap6cm621711;43;2012;Infiniti;G Sedan;G37 Journey;G Sedan;automatic;ca;27834;black;black;nissan infiniti lt;22000;20750;12:30:00;Thu;Dec 18 2014;cheap;low_mileage;new
3lnhl2gc1cr814700;35;2012;Lincoln;MKZ;Base;Sedan;automatic;ca;35825;blue;black;galpin ford studio rentals;14850;14250;12:00:00;Tue;Dec 23 2014;cheap;low_mileage;new
1c4pjmak5cw183626;35;2012;Jeep;Liberty;Sport;SUV;automatic;ca;36431;silver;black;dtg operations inc;14450;14100;11:30:00;Thu;Dec 18 2014;cheap;low_mileage;new
3n1ab6apxcl629997;21;2012;Nissan;Sentra;2;Sedan;null;ca;32247;blue;gray;merchants leasing;9675;7300;04:30:00;Wed;Feb 04 2015;cheap;low_mileage;new
1n4al2ap0cn424407;41;2012;Nissan;Altima;2.5 S;Sedan;automatic;ca;60795;silver;black;nissan-infiniti lt;10650;12500;12:30:00;Tue;Dec 16 2014;cheap;medium_mileage;new
1n4al2ap5cn458231;35;2012;Nissan;Altima;2.5 S;Sedan;automatic;ca;33732;white;black;nissan-infiniti lt;12450;12500;12:30:00;Tue;Dec 16 2014;cheap;low_mileage;new
jn8as5mt0cw251381;26;2012;Nissan;Rogue;S;SUV;automatic;ca;56424;silver;black;nissan motor acceptance corporation;15200;12250;12:30:00;Tue;Dec 16 2014;cheap;medium_mileage;new
4jgda5hb6ca044788;22;2012;Mercedes-Benz;M-Class;ML350 4MATIC;SUV;automatic;ca;42503;gray;black;fletcher jones motorcars;33700;29750;12:00:00;Thu;Dec 18 2014;cheap;low_mileage;new
4jgbf7be7ca773583;46;2012;Mercedes-Benz;GL-Class;GL450 4MATIC;SUV;automatic;ca;18330;white;brown;mercedes-benz usa;41000;36750;12:00:00;Thu;Dec 18 2014;medium;low_mileage;new
jn8as5mt3cw291728;41;2012;Nissan;Rogue;S;SUV;automatic;ca;44066;black;black;nissan motor acceptance corporation;15650;14250;12:30:00;Wed;Dec 17 2014;cheap;low_mileage;new
1n4al2ap3cc259271;23;2012;Nissan;Altima;2.5 S;Sedan;automatic;ca;31702;silver;black;remarketing by ge/manheim california;11350;10250;12:30:00;Wed;Dec 17 2014;cheap;low_mileage;new
wmeej3baxck524809;44;2012;smart;fortwo;passion coupe;Hatchback;automatic;ca;39963;silver;black;mercedes-benz financial services;5975;7250;12:30:00;Thu;Dec 18 2014;cheap;low_mileage;new
wa1lmafe5bd003010;38;2011;Audi;Q7;TDI Premium quattro;SUV;automatic;ca;79245;black;—;fiserv/usb dealer services northstar exchange;28200;28500;12:30:00;Thu;Dec 18 2014;cheap;medium_mileage;new
wbafr9c51bde81867;21;2011;BMW;5 Series;550i;Sedan;automatic;ca;58778;white;black;remarketing by ge/manheim riverside;27900;26250;12:30:00;Thu;Dec 18 2014;cheap;medium_mileage;new
wbadx7c54be743406;41;2011;BMW;3 Series;335i;Convertible;automatic;ca;24708;black;tan;financial services remarketing (lease);29100;29000;12:30:00;Thu;Dec 18 2014;cheap;low_mileage;new
wbaph5c57ba441419;31;2011;BMW;3 Series;328i;Sedan;automatic;ca;31785;black;black;financial services remarketing (lease);19800;21250;12:30:00;Thu;Dec 18 2014;cheap;low_mileage;new
wbadx7c59be581546;34;2011;BMW;3 Series;335i;Convertible;automatic;ca;22819;black;black;financial services remarketing (lease);29400;30250;12:30:00;Thu;Dec 18 2014;medium;low_mileage;new
wvwhd7aj4cw325923;36;2012;Volkswagen;GTI;PZEV;Hatchback;automatic;ca;51067;gray;gray;walters auto sales/service inc;13850;15250;12:30:00;Tue;Dec 16 2014;cheap;medium_mileage;new
wbapn7c52bf183611;46;2011;BMW;3 Series;335d;Sedan;automatic;ca;46258;black;black;financial services remarketing (lease);21200;22250;12:30:00;Thu;Dec 18 2014;cheap;medium_mileage;new
wbapk5c52bf125527;44;2011;BMW;3 Series;328i xDrive;Sedan;automatic;ca;29932;blue;tan;financial services remarketing (lease);20500;20500;12:30:00;Thu;Dec 18 2014;cheap;low_mileage;new
nm0ls7bn8bt043315;43;2011;Ford;Transit Connect;Cargo Van XLT;Minivan;automatic;ca;115751;white;gray;northwestern chrys/j/d/ge;8575;8600;12:30:00;Tue;Dec 23 2014;cheap;high_mileage;new
1hgcp2f48ba157076;19;2011;Honda;Accord;LX-P;Sedan;automatic;ca;16545;black;beige;ahfc/honda lease trust/hvt  inc. eot;12700;11000;15:00:00;Tue;Dec 30 2014;cheap;low_mileage;new
1gnkvged8bj135858;35;2011;Chevrolet;Traverse;LT1;SUV;automatic;ca;67807;gray;black;wells fargo dealer services;15550;15600;15:00:00;Tue;Dec 30 2014;cheap;medium_mileage;new
kmhgc4de5bu145304;31;2011;Hyundai;Genesis;3.8;Sedan;automatic;ca;83933;black;black;hyundai motor finance;12550;13000;12:00:00;Tue;Dec 16 2014;cheap;medium_mileage;new
3fahp0ha4br185657;39;2011;Ford;Fusion;SE;Sedan;automatic;ca;101742;—;gray;wheels exchange llc;6975;6800;12:30:00;Wed;Dec 17 2014;cheap;high_mileage;new
1ftfx1cf0bkd19577;21;2011;Ford;F-150;FX2;SuperCab;automatic;ca;48577;black;black;remarketing by ge/flagship credit acceptance;19100;14250;12:00:00;Tue;Jan 06 2015;cheap;medium_mileage;new
5xyzgdag3bg083393;39;2011;Hyundai;Santa Fe;GLS;SUV;automatic;ca;25305;blue;gray;hyundai buybacks;15200;12000;12:00:00;Tue;Dec 16 2014;cheap;low_mileage;new
1ftse3el5bda45283;2;2011;Ford;E-Series Van;E-250;E-Series Van;automatic;ca;104702;white;gray;enterprise fm exchange/tra/lease;11150;9200;12:00:00;Tue;Dec 16 2014;cheap;high_mileage;new
jn8as1mu4bm711802;34;2011;Infiniti;FX;FX35;SUV;automatic;ca;48901;brown;black;nissan infiniti lt;25500;28250;12:30:00;Thu;Dec 18 2014;cheap;medium_mileage;new
2cnflgec6b6205342;38;2011;Chevrolet;Equinox;LTZ;SUV;automatic;ca;24779;brown;brown;walters auto sales/service inc;18000;20500;12:30:00;Tue;Dec 16 2014;cheap;low_mileage;new
2hgfg2a50bh701214;29;2011;Honda;Civic;Si;Coupe;manual;ca;58395;black;black;lease remarketing services inc;11950;13000;16:00:00;Tue;Dec 30 2014;cheap;medium_mileage;new
3gnbaafwxbs641828;31;2011;Chevrolet;HHR;LS;Wagon;automatic;ca;107036;silver;black;wheels exchange llc;4900;5300;12:30:00;Wed;Dec 17 2014;cheap;high_mileage;new
1g1125s38eu162597;null;2014;Chevrolet;Impala;LT;Sedan;automatic;ca;15194;red;gray;avis rac/san leandro;20600;14800;13:00:00;Tue;Dec 16 2014;cheap;low_mileage;new
2c4rdgcg0er264085;4;2014;Dodge;Grand Caravan;SXT;Minivan;automatic;ca;26182;white;beige;enterprise holdings/gdp;16550;15750;12:30:00;Tue;Dec 30 2014;cheap;low_mileage;new
2c4rdgcg0er181613;41;2014;Dodge;Grand Caravan;SXT;Minivan;automatic;ca;40862;red;black;avis corporation;15400;16500;12:30:00;Tue;Dec 16 2014;cheap;low_mileage;new
1g1pg5sb7e7115336;37;2014;Chevrolet;Cruze;LTZ;Sedan;automatic;ca;40894;blue;black;avis corporation;13400;10000;04:30:00;Tue;Jan 20 2015;cheap;low_mileage;new
2c4rc1bg7er325398;3;2014;Chrysler;Town and Country;Touring;Minivan;automatic;ca;18975;—;black;pv holding inc/gdp;19600;19400;12:30:00;Tue;Dec 23 2014;cheap;low_mileage;new
2c3ccakg1eh253100;3;2014;Chrysler;300;C;Sedan;automatic;ca;28045;—;black;pv holding inc/gdp;22100;21300;12:30:00;Tue;Dec 16 2014;cheap;low_mileage;new
1c3ccbcg0en193211;null;2014;Chrysler;200;Limited;Sedan;automatic;ca;12309;gray;black;hertz/tra;15050;2500;13:00:00;Tue;Dec 16 2014;cheap;low_mileage;new
2c4rc1bg9er208020;44;2014;Chrysler;Town and Country;Touring;Minivan;automatic;ca;42434;red;black;enterprise vehicle exchange/orange;17250;16700;12:30:00;Tue;Dec 16 2014;cheap;low_mileage;new
2c3ccaag0eh199970;3;2014;Chrysler;300;Base;Sedan;automatic;ca;24769;gray;black;hertz corporation/gdp;18550;18500;12:30:00;Tue;Dec 16 2014;cheap;low_mileage;new
wddkj5gb6bf076399;41;2011;Mercedes-Benz;E-Class;E350;Coupe;automatic;ca;32058;black;gray;mercedes-benz financial services;27300;23000;12:30:00;Thu;Dec 18 2014;cheap;low_mileage;new
salmf1e49ba336320;39;2011;Land Rover;Range Rover;Supercharged;SUV;automatic;ca;53634;black;black;bank of the west;43200;46000;12:00:00;Thu;Dec 18 2014;medium;medium_mileage;new
1j4pn2gk0bw581299;41;2011;Jeep;Liberty;Sport;SUV;automatic;ca;40432;green;black;ge fleet services for itself/servicer;14650;14750;12:00:00;Tue;Dec 16 2014;cheap;low_mileage;new
jn1cv6ek3bm215043;39;2011;Infiniti;G Coupe;G37;G Coupe;automatic;ca;10916;white;black;nissan infiniti lt;23300;24500;12:30:00;Thu;Dec 18 2014;cheap;low_mileage;new
jm1bl1vg2b1428323;4;2011;Mazda;Mazda3;i Touring;Sedan;automatic;ca;43523;white;black;jpmorgan chase bank n.a.;9625;12750;12:30:00;Tue;Dec 16 2014;cheap;low_mileage;new
kndjt2a23b7344049;33;2011;Kia;Soul;!;Wagon;automatic;ca;59460;gray;black;santander consumer;9375;10000;12:00:00;Thu;Jan 08 2015;cheap;medium_mileage;new
jn1cv6ap2bm305205;21;2011;Infiniti;G Sedan;G37 Journey;G Sedan;automatic;ca;41191;blue;beige;nissan infiniti lt;19500;16000;12:30:00;Tue;Dec 16 2014;cheap;low_mileage;new
wddgf5eb5ba528737;19;2011;Mercedes-Benz;C-Class;C300 Sport;Sedan;automatic;ca;29355;black;black;mercedes-benz usa;20000;16250;12:00:00;Thu;Dec 18 2014;cheap;low_mileage;new
wddhh8hb7ba213255;31;2011;Mercedes-Benz;E-Class;E350 4MATIC;Wagon;automatic;ca;71682;black;black;lexus of riverside;22800;25000;12:30:00;Thu;Dec 18 2014;cheap;medium_mileage;new
jn1cv6fe8bm954126;36;2011;Infiniti;G Convertible;G37;G Convertible;automatic;ca;32354;gray;black;nissan infiniti lt;24500;24750;12:30:00;Thu;Dec 18 2014;cheap;low_mileage;new
1yvhz8bh9b5m27574;33;2011;Mazda;Mazda6;i Sport;Sedan;automatic;ca;52241;gray;black;jpmorgan chase bank n.a.;8850;10750;12:30:00;Tue;Dec 16 2014;cheap;medium_mileage;new
jn1cv6ar8bm412423;28;2011;Infiniti;G Sedan;G37x;G Sedan;automatic;ca;38722;black;black;nissan infiniti lt;19200;17500;12:30:00;Tue;Dec 16 2014;cheap;low_mileage;new
wddgf5eb6bf652521;43;2011;Mercedes-Benz;C-Class;C300 Sport;Sedan;automatic;ca;33106;white;black;gossler motors;19600;19750;12:00:00;Tue;Dec 16 2014;cheap;low_mileage;new
2b3cj4dv9ah291720;19;2010;Dodge;Challenger;SE;Coupe;automatic;ca;105930;black;black;a l financial;10350;10500;04:30:00;Wed;Jan 14 2015;cheap;high_mileage;avarage
1n4al2ap1bn465000;26;2011;Nissan;Altima;2.5;Sedan;automatic;ca;49171;black;black;nissan-infiniti lt;10700;12500;12:30:00;Tue;Dec 16 2014;cheap;medium_mileage;new
4t1bf3ek5bu774920;null;2011;Toyota;Camry;Base;Sedan;null;ca;34584;white;—;manheim san diego;11300;11700;12:30:00;Wed;Dec 17 2014;cheap;low_mileage;new
4t1bf3ek5bu621955;2;2011;Toyota;Camry;SE;Sedan;automatic;ca;92494;white;black;santander consumer;10150;9500;12:00:00;Thu;Dec 18 2014;cheap;medium_mileage;new
4t1bf3ek7bu760873;28;2011;Toyota;Camry;LE;Sedan;automatic;ca;44746;silver;gray;toyota financial services;11100;11000;00:00:00;Tue;Dec 23 2014;cheap;low_mileage;new
1gnlrged5aj210202;27;2010;Chevrolet;Traverse;LT2;SUV;automatic;ca;78175;beige;black;exeter finance corp;13900;12900;12:00:00;Thu;Dec 18 2014;cheap;medium_mileage;avarage
jtdkn3du7b1369590;34;2011;Toyota;Prius;Three;Hatchback;automatic;ca;41859;red;beige;toyota financial services;14750;15500;12:30:00;Wed;Dec 17 2014;cheap;low_mileage;new
1ftmf1cw4aka89941;2;2010;Ford;F-150;XL;Regular Cab;automatic;ca;140738;white;tan;enterprise fm exchange/tra/lease;4850;4100;13:00:00;Tue;Dec 23 2014;cheap;high_mileage;avarage
5fnrl3h6xab026116;33;2010;Honda;Odyssey;EX-L;Minivan;automatic;ca;82376;silver;gray;myrddin fleet services;15050;13500;12:30:00;Wed;Dec 17 2014;cheap;medium_mileage;avarage
jm1bl1sfxa1316296;37;2010;Mazda;Mazda3;i Sport;Sedan;automatic;ca;75707;gray;black;wells fargo dealer services;6825;8400;12:00:00;Thu;Dec 18 2014;cheap;medium_mileage;avarage
3vwrg3ag5am018568;31;2010;Volkswagen;New Beetle;2.5L Red Rock Edition PZEV;Hatchback;automatic;ca;65937;white;tan;nextgear capital;7300;7100;12:30:00;Wed;Dec 17 2014;cheap;medium_mileage;avarage
3fadp0l3xar340623;31;2010;Ford;Fusion Hybrid;Base;Sedan;automatic;ca;71555;gray;black;remarketing by ge/schools first fcu;10500;10500;12:00:00;Tue;Dec 16 2014;cheap;medium_mileage;avarage
jtdkn3du7a0135437;19;2010;Toyota;Prius;III;Hatchback;automatic;ca;113815;silver;gray;california fleet inc;10550;10400;12:00:00;Thu;Dec 18 2014;cheap;high_mileage;avarage
wdcgg5gb8af410648;31;2010;Mercedes-Benz;GLK-Class;GLK350;SUV;automatic;ca;77517;silver;black;skyhigh remarketing inc;16850;16500;12:15:00;Wed;Dec 17 2014;cheap;medium_mileage;avarage
4jgbf7be7aa613510;39;2010;Mercedes-Benz;GL-Class;GL450 4MATIC;SUV;automatic;ca;54812;black;black;hoehn motors inc;27000;26750;12:30:00;Tue;Dec 16 2014;cheap;medium_mileage;avarage
2hgfg1b82ah523663;45;2010;Honda;Civic;EX;Coupe;automatic;ca;99975;gray;gray;lbs financial credit union;7025;8900;12:30:00;Wed;Dec 17 2014;cheap;medium_mileage;avarage
1ftex1c81afd12139;1;2010;Ford;F-150;XLT;SuperCab;automatic;ca;141217;silver;beige;tradewinds remarketing;9750;9350;12:30:00;Wed;Dec 31 2014;cheap;high_mileage;avarage
